slice_name,total_texts,first_text_id,last_text_id,tmp_slice_path,final_slice_path,conllu_path,origin_filepath,data_origin_group,final_df_path,exclusions_path,slice_number,started_at,finished_at,parsing_time
Pcc11_21,9999,pcc_eng_11_021.0001_x0323570,pcc_eng_11_021.9999_x0339713,pile_tables/slices/Pcc11/tmp/pile_11-021_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-021_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-021.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,21.0,Wed Apr 13 17:51:01 2022,Wed Apr 13 18:33:33 2022,0 days 00:42:32
Pcc15_17,9999,pcc_eng_15_017.0001_x0258053,pcc_eng_15_017.9999_x0274304,pile_tables/slices/Pcc15/tmp/pile_15-017_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-017_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-017.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,17.0,Wed Apr 13 17:48:53 2022,Wed Apr 13 18:40:32 2022,0 days 00:51:39
Pcc28_29,9999,pcc_eng_28_029.0001_x0452367,pcc_eng_28_029.9999_x0468618,pile_tables/slices/Pcc28/tmp/pile_28-029_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-029_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-029.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,29.0,Wed Apr 13 18:17:35 2022,Wed Apr 13 19:02:02 2022,0 days 00:44:27
Pcc05_18,9999,pcc_eng_05_018.0001_x0275118,pcc_eng_05_018.9999_x0291556,pile_tables/slices/Pcc05/tmp/pile_05-018_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc05/pile_05-018_Pile-CC_df.pkl.gz,Pcc05.conll/pcc_eng_05-018.conllu,/share/compling/data/pile/train/05.jsonl,05,pile_tables/pile_05_Pile-CC_df.pkl.gz,pile_exclusions/pile_05_Pile-CC_excl.pkl.gz,18.0,Wed Apr 13 18:09:30 2022,Wed Apr 13 19:02:25 2022,0 days 00:52:56
Pcc11_22,9999,pcc_eng_11_022.0001_x0339717,pcc_eng_11_022.9999_x0355908,pile_tables/slices/Pcc11/tmp/pile_11-022_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-022_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-022.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,22.0,Wed Apr 13 18:33:33 2022,Wed Apr 13 19:13:53 2022,0 days 00:40:20
Pcc15_18,9999,pcc_eng_15_018.0001_x0274306,pcc_eng_15_018.9999_x0290710,pile_tables/slices/Pcc15/tmp/pile_15-018_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-018_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-018.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,18.0,Wed Apr 13 18:51:41 2022,Wed Apr 13 19:43:08 2022,0 days 00:51:27
Pcc28_30,9999,pcc_eng_28_030.0001_x0468621,pcc_eng_28_030.9999_x0484859,pile_tables/slices/Pcc28/tmp/pile_28-030_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-030_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-030.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,30.0,Wed Apr 13 19:02:02 2022,Wed Apr 13 19:47:16 2022,0 days 00:45:14
Pcc11_23,9999,pcc_eng_11_023.0001_x0355910,pcc_eng_11_023.9999_x0372206,pile_tables/slices/Pcc11/tmp/pile_11-023_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-023_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-023.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,23.0,Wed Apr 13 19:13:53 2022,Wed Apr 13 19:52:18 2022,0 days 00:38:24
Pcc05_19,9999,pcc_eng_05_019.0001_x0291557,pcc_eng_05_019.9999_x0307757,pile_tables/slices/Pcc05/tmp/pile_05-019_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc05/pile_05-019_Pile-CC_df.pkl.gz,Pcc05.conll/pcc_eng_05-019.conllu,/share/compling/data/pile/train/05.jsonl,05,pile_tables/pile_05_Pile-CC_df.pkl.gz,pile_exclusions/pile_05_Pile-CC_excl.pkl.gz,19.0,Wed Apr 13 19:02:25 2022,Wed Apr 13 19:53:58 2022,0 days 00:51:32
Pcc28_31,9999,pcc_eng_28_031.0001_x0484860,pcc_eng_28_031.9999_x0501198,pile_tables/slices/Pcc28/tmp/pile_28-031_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-031_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-031.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,31.0,Wed Apr 13 19:47:16 2022,Wed Apr 13 20:30:57 2022,0 days 00:43:40
Pcc11_24,9999,pcc_eng_11_024.0001_x0372207,pcc_eng_11_024.9999_x0388240,pile_tables/slices/Pcc11/tmp/pile_11-024_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-024_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-024.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,24.0,Wed Apr 13 19:52:18 2022,Wed Apr 13 20:32:47 2022,0 days 00:40:30
Pcc15_19,9999,pcc_eng_15_019.0001_x0290711,pcc_eng_15_019.9999_x0306991,pile_tables/slices/Pcc15/tmp/pile_15-019_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-019_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-019.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,19.0,Wed Apr 13 19:43:08 2022,Wed Apr 13 20:33:41 2022,0 days 00:50:33
Pcc28_32,9999,pcc_eng_28_032.0001_x0501199,pcc_eng_28_032.9999_x0517351,pile_tables/slices/Pcc28/tmp/pile_28-032_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-032_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-032.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,32.0,Wed Apr 13 20:30:57 2022,Wed Apr 13 21:13:11 2022,0 days 00:42:15
Pcc11_25,9999,pcc_eng_11_025.0001_x0388241,pcc_eng_11_025.9999_x0404372,pile_tables/slices/Pcc11/tmp/pile_11-025_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-025_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-025.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,25.0,Wed Apr 13 20:32:47 2022,Wed Apr 13 21:14:33 2022,0 days 00:41:45
Pcc15_20,9999,pcc_eng_15_020.0001_x0306992,pcc_eng_15_020.9999_x0323212,pile_tables/slices/Pcc15/tmp/pile_15-020_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-020_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-020.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,20.0,Wed Apr 13 20:33:41 2022,Wed Apr 13 21:22:40 2022,0 days 00:48:59
Pcc11_26,9999,pcc_eng_11_026.0001_x0404373,pcc_eng_11_026.9999_x0420511,pile_tables/slices/Pcc11/tmp/pile_11-026_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc11/pile_11-026_Pile-CC_df.pkl.gz,Pcc11.conll/pcc_eng_11-026.conllu,/share/compling/data/pile/train/11.jsonl,11,pile_tables/pile_11_Pile-CC_df.pkl.gz,pile_exclusions/pile_11_Pile-CC_excl.pkl.gz,26.0,Wed Apr 13 21:14:33 2022,Wed Apr 13 21:57:33 2022,0 days 00:43:00
Pcc15_21,9999,pcc_eng_15_021.0001_x0323214,pcc_eng_15_021.9999_x0339291,pile_tables/slices/Pcc15/tmp/pile_15-021_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-021_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-021.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,21.0,Wed Apr 13 21:22:40 2022,Wed Apr 13 22:14:21 2022,0 days 00:51:42
Pcc15_22,9999,pcc_eng_15_022.0001_x0339292,pcc_eng_15_022.9999_x0355521,pile_tables/slices/Pcc15/tmp/pile_15-022_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc15/pile_15-022_Pile-CC_df.pkl.gz,Pcc15.conll/pcc_eng_15-022.conllu,/share/compling/data/pile/train/15.jsonl,15,pile_tables/pile_15_Pile-CC_df.pkl.gz,pile_exclusions/pile_15_Pile-CC_excl.pkl.gz,22.0,Wed Apr 13 22:14:22 2022,Wed Apr 13 23:05:03 2022,0 days 00:50:41
